24685711000001107,201920,21,154
24685911000001109,201920,NULL,NULL
24700000000000000,201819,NULL,NULL
24700000000000000,201920,NULL,6
24779111000001100,201920,23,103
24779111000001109,201819,NULL,17
24779111000001109,201920,29,140
24780 211000000000,201819,NULL,NULL
24780 211000001100,201819,7,9
24780111000001100,201819,15,30
24780111000001100,201920,11,11
24780111000001109,201819,64,261
24780111000001109,201920,104,357
24780111000001109A,201819,9,30
24780111000001109A,201920,NULL,18
247802 11000 001100,201920,NULL,NULL
247802 11000001100,201920,NULL,9
2478021100 0000000,201819,NULL,NULL
2478021100 0001100,201819,7,10
2478021100 0001100,201920,NULL,NULL
24780211000001100,201819,18,98
24780211000001100,201920,35,97
24780211000001103,201819,43,185
24780211000001103,201920,80,248
24780300000000000,201920,NULL,NULL
2478031100000110,201819,NULL,NULL
24780311000001100,201819,16,85
24780311000001100,201920,31,52
24780311000001106,201819,43,176
24780311000001106,201920,35,123
24780811000001100,201920,NULL,NULL
24780811000001102,201819,NULL,10
24780811000001102,201920,NULL,17
24780911000001107,201920,NULL,NULL
24800000000000000,201920,13,54
24856500000000000,201819,NULL,NULL
248565110000011,201920,NULL,NULL
24856511000001100,201819,68,186
24856511000001100,201920,94,280
24856511000001109,201819,464,1760
24856511000001109,201920,365,1392
'24856511000001109,201920,NULL,9
'''''24856511000001109,201920,NULL,NULL
248569 11000 001100,201920,NULL,NULL
248569 11000001100,201920,13,57
248569 11000001102,201920,NULL,6
24856900000000000,201920,NULL,NULL
2485691100 0001100,201819,NULL,8
2485691100 0001102,201920,NULL,NULL
24856911000001100,201819,NULL,8
24856911000001100,201920,9,25
24856911000001102,201819,46,216
24856911000001102,201920,83,611
24856911000001102H,201819,NULL,NULL
24900000000000000,201819,59,214
24900000000000000,201920,26,54
249770,201920,NULL,9
25,201819,37,136
25,201920,42,146
25156005,201920,58,800
25246002,201819,89,211
25246002,201920,130,249
25371511000001109,201819,NULL,26
25371811000001107,201819,NULL,26
25400000000000000,201920,NULL,NULL
25443111000001100,201819,NULL,NULL
25443111000001100,201920,NULL,NULL
25443111000001109,201819,7,10
25443111000001109,201920,43,198
25443111000001109B,201819,NULL,14
25443111000001109C,201920,NULL,11
25444111000001100,201920,12,45
25444111000001106,201819,10,50
2544451100000110,201819,NULL,NULL
25444511000001100,201819,NULL,25
25444511000001100,201920,29,156
25444511000001102,201819,7,29
25444511000001102,201920,13,92
25500000000000000,201819,6,21
25500000000000000,201920,22,71
25502500000000000,201920,6,35
25502511000001100,201819,20,108
25502511000001100,201920,44,175
25502511000001105,201819,58,380
25502511000001105,201920,86,543
25503 511000001100,201819,NULL,7
255035 11000 001100,201920,NULL,NULL
255035 11000001100,201920,NULL,10
255035 11000001103,201920,NULL,NULL
25503500000000000,201819,NULL,13
25503500000000000,201920,6,18
2550351100 0000000,201819,NULL,NULL
2550351100 0001100,201819,NULL,NULL
25503511000000000,201920,NULL,NULL
255035110000011,201920,NULL,NULL
25503511000001100,201819,NULL,15
25503511000001100,201920,33,104
25503511000001103,201819,81,442
25503511000001103,201920,145,891
25525005,201819,24,26
25556411000001100,201920,NULL,NULL
2571007,201819,59,195
2571007,201920,23,68
258716,201920,NULL,NULL
258728,201920,6,16
258729,201920,7,18
258730,201920,11,47
259263,201920,NULL,16
25964 511000000000,201819,11,16
25964 511000001100,201819,12,31
259645 11000 001100,201920,7,7
259645 11000001100,201920,15,46
259645 11000001108,201920,6,8
25964500000000000,201920,NULL,NULL
2596451100 0000000,201819,11,13
2596451100 0001100,201819,16,40
2596451100 0001108,201920,NULL,NULL
25964511000001100,201819,19,32
25964511000001100,201920,NULL,NULL
25964511000001108,201819,160,751
25964511000001108,201920,240,1226
25964611000001107,201819,17,179
25964611000001107,201920,17,418
25964911000001100,201920,9,31
25964911000001101,201819,NULL,NULL
25964911000001101,201920,NULL,NULL
25965211000001100,201819,42,234
25965211000001100,201920,55,387
25965211000001106,201819,26,133
"25965211000001106   ",201920,NULL,12
26000000000000000,201819,12,13
261057,201920,12,31
261059,201920,10,27
26300000000000000,201920,NULL,NULL
26303411000001102,201819,NULL,NULL
26303411000001102,201920,NULL,NULL
26304011000001108,201819,NULL,14
26305311000001105,201819,6,28
26305311000001105,201920,6,8
26305600000000000,201920,NULL,NULL
26305611000001100,201819,15,18
26305611000001100,201920,32,253
26305711000001109,201819,NULL,NULL
26305711000001109,201920,NULL,NULL
26306511000001106,201819,7,88
26306511000001106,201920,10,11
26396411000001105,201819,NULL,20
26396411000001105,201920,NULL,NULL
26581911000001106,201920,NULL,9
26588011000001101,201920,NULL,NULL
265990,201920,6,13
2674410000000000,201819,NULL,NULL
2674411000001100,201819,NULL,NULL
2674411000001104,201819,NULL,NULL
2674411000001104,201920,NULL,NULL
268958,201920,NULL,6
26941211000001102,201819,NULL,NULL
271315,201920,NULL,NULL
271414,201920,NULL,6
271415,201920,7,23
272231,201920,NULL,21
272232,201920,NULL,8
27242001,201819,NULL,NULL
27242001,201920,NULL,NULL
272764,201920,NULL,NULL
2728011000001100,201920,NULL,NULL
272811000001105,201920,NULL,NULL
27377011000001105,201920,NULL,NULL
27394011000001107,201920,571,1434
27394211000001100,201819,NULL,NULL
27394211000001100,201920,NULL,NULL
27394211000001102,201819,47,100
27394211000001102,201920,67,118
27394411000001100,201819,NULL,6
27394411000001100,201920,8,22
27394411000001103,201819,NULL,NULL
274377,201920,NULL,NULL
27440011000001102,201819,NULL,NULL
27440011000001102,201920,NULL,NULL
27479000,201819,21,23
27479000,201920,6,6
27600000000000000,201819,13,28
2761311000001100,201920,NULL,NULL
276235110000011,201920,NULL,NULL
27623511000001104,201819,NULL,NULL
27623511000001104,201920,9,16
27653011000001100,201920,NULL,NULL
27653011000001108,201819,NULL,NULL
2780011000001100,201920,NULL,NULL
27800311000001100,201920,NULL,NULL
27800311000001101,201819,NULL,44
27800311000001101,201920,NULL,25
278033,201920,NULL,9
278034,201920,NULL,NULL
27841111000001100,201819,NULL,NULL
27841111000001102,201819,21,27
27841111000001102,201920,NULL,NULL
27845711000001104,201819,NULL,NULL
278511,201920,NULL,13
278512,201920,7,12
27851711000001103,201819,NULL,72
27851711000001103,201920,6,33
27855611000001105,201819,119,502
27855611000001105,201920,NULL,NULL
27856211000001102,201819,25,89
278910002,201819,72,221
278910002,201920,44,334
27891011000001106,201819,NULL,8
27891011000001106,201920,7,19
27900000000000000,201920,NULL,NULL
2790711000001100,201920,NULL,NULL
27946711000001100,201920,NULL,NULL
27946711000001104,201819,NULL,20
27946711000001104,201920,7,51
27946811000001107,201920,NULL,NULL
27946911000001102,201819,NULL,NULL
27947 111000000000,201819,NULL,NULL
27947100000000000,201819,NULL,NULL
27947100000000000,201920,NULL,NULL
27947111000001100,201819,NULL,8
27947111000001100,201920,NULL,NULL
27947111000001102,201819,17,99
27947111000001102,201920,16,103
27947311000001100,201920,6,46
27950611000001109,201819,22,74
27953311000001105,201819,NULL,NULL
27953311000001105,201920,7,13
279535 11000 001100,201920,NULL,NULL
279535 11000001100,201920,14,15
2795351100 0001100,201920,NULL,NULL
27953511000001100,201920,16,16
27953511000001104,201819,10,10
27953511000001104,201920,8,10
27953711000001109,201819,NULL,11
27953711000001109,201920,NULL,26
27953811000001101,201819,NULL,NULL
27957911000001102,201819,NULL,NULL
27957911000001102,201920,NULL,6
27958111000001100,201920,11,91
27958111000001104,201819,12,93
27958111000001104,201920,10,80
279803,201920,8,10
27983 511000000000,201819,NULL,NULL
27983 511000001100,201819,NULL,NULL
27983411000001107,201819,19,19
27983411000001107,201920,35,36
2798351100 0001100,201819,14,14
27983511000001100,201920,NULL,NULL
27983511000001106,201819,8,8
27983511000001106,201920,10,11
27983611000001105,201819,19,19
27983611000001105,201920,35,36
2798371000001100,201920,NULL,7
2798371000001101,201819,45,224
27983711000001100,201819,51,286
27983711000001100,201920,79,482
27983711000001101,201819,25,172
27983711000001101,201920,14,19
2800000000000000,201920,NULL,NULL
28000000000000000,201819,24,93
28000000000000000,201920,NULL,13
28008111000001109,201819,NULL,13
28008111000001109,201920,NULL,NULL
28008511000001100,201819,7,41
28008511000001100,201920,8,38
28008911000001107,201819,NULL,20
28008911000001107,201920,NULL,18
28009311000001100,201819,NULL,6
28009311000001100,201920,NULL,7
28009711000001101,201819,8,92
28009811000001109,201819,NULL,NULL
28010711000001106,201920,NULL,NULL
280123 11000001100,201920,NULL,NULL
28012311000001106,201819,NULL,7
28012311000001106,201920,NULL,15
28012411000001100,201819,NULL,NULL
28012411000001104,201819,NULL,31
28012411000001104,201920,NULL,26
28013200000000000,201819,NULL,NULL
28013211000001100,201819,NULL,NULL
28013211000001100,201920,14,83
28013211000001109,201819,64,247
28013211000001109,201920,25,133
280133 11000001100,201920,NULL,NULL
28013311000001100,201819,NULL,6
28013311000001100,201920,NULL,8
28013311000001101,201819,13,52
28013311000001101,201920,19,63
28017311000001100,201819,NULL,NULL
28017311000001100,201920,NULL,NULL
28017311000001108,201819,7,45
28017311000001108,201920,7,61
28018 011000000000,201819,35,88
28018 011000001100,201819,34,94
280180 11000 001100,201920,41,55
280180 11000001100,201920,64,447
28018000000000000,201920,NULL,NULL
2801801100 0000000,201819,30,40
2801801100 0001100,201819,47,254
2801801100 0001100,201920,40,69
28018011000001100,201920,62,414
28018011000001106,201819,19,74
28018011000001106,201920,16,61
28018311000001109,201819,NULL,12
28018311000001109,201920,12,50
28049800000000000,201920,NULL,NULL
28049811000001100,201819,179,1232
28049811000001100,201920,223,1594
'28049811000001100,201920,NULL,NULL
280923,201920,NULL,12
28149003,201819,6,36
28166611000001100,201920,NULL,16
28166611000001105,201819,18,68
28166611000001105,201920,19,129
28282011000001100,201819,NULL,NULL
28282011000001100,201920,NULL,10
28282011000001103,201819,25,71
28282011000001103,201920,96,282
28282011000001103A,201819,NULL,24
28282011000001103A,201920,NULL,17
28282111000001100,201819,12,24
28282111000001102,201819,39,468
28282111000001102,201920,36,323
28282400000000000,201920,NULL,NULL
28282411000001100,201819,NULL,28
28282411000001100,201920,23,100
28282411000001107,201819,19,84
28282411000001107,201920,NULL,27
28282511000001100,201819,NULL,NULL
28282511000001100,201920,13,30
28282511000001106,201819,10,107
28282511000001106,201920,NULL,6
28282711000001100,201819,NULL,6
28282711000001100,201920,NULL,NULL
28300000000000000,201819,NULL,NULL
28300000000000000,201920,11,12
28320311000001100,201819,NULL,36
28320311000001100,201920,NULL,48
28320311000001103,201819,50,427
28320311000001103,201920,234,644
28320400000000000,201920,NULL,9
283204110000011,201920,NULL,NULL
28320411000001100,201819,56,260
28320411000001100,201920,54,110
28320411000001105,201819,151,301
28320411000001105,201920,39,84
2832051100000110,201819,NULL,NULL
28320511000001100,201819,6,13
28320511000001100,201920,20,37
28320511000001109,201819,12,26
28320511000001109,201920,18,34
28337411000001106,201920,NULL,NULL
2836311000001109,201920,NULL,NULL
2836611000001104,201920,NULL,NULL
28392311000001106,201920,NULL,6
2839241100000110,201819,NULL,NULL
28392411000001104,201819,NULL,NULL
28392411000001104,201920,NULL,NULL
28393100000000000,201819,8,12
28393100000000000,201920,31,99
28393111000001100,201819,79,591
28393111000001100,201920,129,866
28393111000001103,201819,171,1058
28393111000001103,201920,73,304
28394311000001104,201819,NULL,NULL
28394311000001104,201920,441,1135
28394411000001106,201819,NULL,8
28394411000001106,201920,36,93
28394411000001108,201819,NULL,7
28394511000001100,201819,NULL,9
28394511000001100,201920,8,17
28394511000001105,201819,6,7
28394611000001100,201819,107,202
28394611000001100,201920,70,128
28394611000001109,201819,68,157
28394611000001109,201920,18,28
28394811000001100,201819,NULL,NULL
28394811000001100,201920,NULL,NULL
28394811000001108,201819,38,98
28394811000001108,201920,18,44
28395 011000000000,201819,14,21
28395 011000001100,201819,17,29
28395 311000001100,201819,NULL,NULL
283950 11000 001100,201920,8,11
283950 11000001100,201920,22,37
28395000000000000,201819,28,51
28395000000000000,201920,28,61
2839501100 0000000,201819,NULL,NULL
2839501100 0001100,201819,19,34
2839501100 0001103,201920,NULL,NULL
28395011000001100,201819,73,241
28395011000001100,201920,116,376
28395011000001103,201819,415,2221
28395011000001103,201920,536,2290
28395300000000000,201819,NULL,NULL
2839531100 0000000,201819,NULL,6
2839531100 0001100,201819,15,24
28395311000001100,201819,340,739
28395311000001100,201920,206,437
'28395311000001100,201920,NULL,6
'''''28395311000001100,201920,NULL,NULL
28395611000001105,201819,19,45
28395611000001105,201920,NULL,NULL
28396811000001101,201819,NULL,16
28396811000001101,201920,NULL,14
28400000000000000,201819,86,225
28400000000000000,201920,63,163
28411011000001105,201920,NULL,10
28423300000000000,201819,NULL,NULL
2842331100000110,201819,7,9
28423311000001100,201920,NULL,NULL
28423311000001102,201819,21,35
28423311000001102,201920,9,10
284338+1+CUH,201920,34,53
284347+1+CUH,201920,7,32
284378+1+CUH,201920,NULL,6
284421+999+CUH,201920,9,57
28453911000001100,201819,NULL,NULL
28453911000001100,201920,7,10
284681+1+CUH,201920,26,63
284714+1+CUH,201920,NULL,NULL
284731,201920,NULL,NULL
284732,201920,NULL,NULL
284733,201920,NULL,NULL
284767,201920,8,37
28566100000000000,201920,NULL,NULL
28566111000001107,201920,NULL,17
28566311000001109,201920,NULL,7
28566500000000000,201920,NULL,NULL
28566511000001103,201920,NULL,10
28687911000001100,201819,NULL,49
28688011000001100,201819,10,12
28688011000001103,201819,71,180
28688111000001102,201819,NULL,NULL
28748001,201920,NULL,18
28769611000001100,201819,30,64
28769611000001106,201819,19,28
28770511000001100,201920,9,70
28770511000001109,201920,35,521
28770611000001100,201819,NULL,8
28770711000001104,201819,NULL,NULL
28770711000001104,201920,NULL,NULL
28771411000001101,201920,NULL,NULL
28771611000001100,201920,NULL,NULL
28771611000001103,201920,8,18
28771711000001107,201920,NULL,NULL
28771811000001104,201920,NULL,NULL
2877271100 0001100,201819,NULL,NULL
28772711000001100,201819,7,13
28782211000001103,201819,NULL,NULL
28782211000001103,201920,NULL,18
28782211000001103A,201819,NULL,NULL
28782311000001106,201819,NULL,13
28782311000001106,201920,15,55
28782411000001100,201920,NULL,19
28782411000001104,201819,NULL,6
28782411000001104,201920,NULL,6
28782511000001100,201819,52,195
28782511000001100,201920,279,1614
28782711000001100,201920,NULL,10
28782711000001105,201819,NULL,NULL
28782711000001105,201920,NULL,8
28783711000001102,201819,NULL,49
28783911000001100,201819,NULL,NULL
28783911000001100,201920,NULL,NULL
28786800000000000,201920,25,110
28786811000001100,201819,75,415
28786811000001100,201920,33,215
28786811000001101,201819,80,379
28786811000001101,201920,80,604
28789011000001101,201920,NULL,7
28789211000001100,201920,NULL,12
28789211000001106,201819,13,107
28789211000001106,201920,81,390
2878941100000110,201819,NULL,NULL
28789411000001100,201819,7,12
28789411000001105,201819,85,199
28789411000001105,201920,NULL,NULL
28790 211000000000,201819,NULL,NULL
28790 311000000000,201819,NULL,NULL
28790 311000001100,201819,NULL,NULL
28790200000000000,201819,NULL,NULL
28790200000000000,201920,NULL,NULL
2879021100 0001100,201819,NULL,NULL
2879021100 0001100,201920,NULL,NULL
28790211000001100,201819,227,1069
28790211000001100,201920,298,1428
2879031100 0001100,201819,NULL,NULL
2879031100 0001100,201920,NULL,NULL
28790311000001100,201920,NULL,NULL
28790311000001108,201819,400,1834
28790311000001108,201920,436,2196
28790411000001101,201819,NULL,6
28790511000001102,201819,NULL,6
28791711000001104,201920,20,72
28791811000001100,201819,8,9
28791811000001107,201819,50,107
28791811000001107,201920,72,219
28791911000001102,201920,NULL,NULL
28792011000001109,201920,NULL,14
28792111000001100,201819,NULL,7
28792111000001105,201819,23,50
28792111000001105,201920,30,93
28792311000001107,201920,13,52
28792411000001100,201819,33,92
28792411000001100,201920,48,167
28792511000001101,201920,NULL,NULL
28799700000000000,201920,NULL,6
28799711000001100,201920,NULL,6
28800000000000000,201819,26,35
28800000000000000,201920,8,86
28800511000001102,201819,NULL,NULL
28800511000001102,201920,NULL,NULL
28800611000001103,201819,9,27
28800611000001103,201920,15,73
28800711000001107,201819,NULL,NULL
28800711000001107,201920,6,17
28800811000001104,201920,20,66
28800911000001109,201819,8,28
28800911000001109,201920,13,26
28801011000001100,201819,29,71
28801011000001100,201920,33,52
28801011000001101,201920,52,85
28801511000001100,201819,NULL,10
28801511000001109,201819,8,42
28801511000001109,201920,8,79
288037 11000 001100,201920,11,13
288037 11000001100,201920,34,96
28803711000001100,201819,65,198
28803711000001100,201920,67,441
28803711000001103,201819,39,144
28803711000001103,201920,32,105
28803811000001100,201920,10,21
28803811000001106,201819,18,76
28803811000001106,201920,25,366
28803811000001106D,201819,NULL,NULL
28803811000001106E,201819,NULL,10
28803811000001106F,201819,NULL,NULL
28803811000001106g,201920,NULL,NULL
28803811000001106h,201920,NULL,6
28803811000001106K,201819,NULL,NULL
28803811000001106L,201819,NULL,NULL
28803811000001106m,201920,NULL,NULL
28803811000001106P,201920,NULL,NULL
28807711000001100,201819,NULL,NULL
28807711000001108,201819,NULL,27
28807711000001108,201920,NULL,15
28808611000001100,201819,6,10
28808611000001100,201920,35,45
28808700000000000,201819,NULL,NULL
28808700000000000,201920,NULL,NULL
28808711000001100,201819,NULL,NULL
28808711000001100,201920,NULL,6
28808711000001109,201920,NULL,NULL
28808811000001101,201819,8,25
28808811000001101,201920,11,34
28808911000001106,201819,7,25
28808911000001106,201920,11,45
28809011000001102,201819,NULL,21
28809011000001102,201920,7,24
28870511000001106,201819,NULL,NULL
28883211000001106,201819,21,37
28883211000001106,201920,100,216
28922411000001103,201920,NULL,NULL
28926411000001102,201819,33,48
28943211000001100,201819,NULL,NULL
28943211000001100,201920,14,62
28943211000001105,201819,94,341
28943211000001105,201920,77,178
28943311000001100,201920,NULL,22
28943311000001102,201819,10,97
28943311000001102,201920,NULL,NULL
28947611000001100,201920,22,30
28947611000001104,201819,62,85
28947611000001104,201920,52,104
'28947611000001104,201920,NULL,14
'''''28947611000001104,201920,NULL,NULL
28947711000001100,201819,15,17
28947711000001108,201819,46,117
28947711000001108,201920,33,75
'28947711000001108,201920,NULL,NULL
'''''28947711000001108,201920,NULL,NULL
2895911000001100,201920,NULL,NULL
2896511000001100,201920,NULL,NULL
2896511000001107,201920,NULL,NULL
2896811000001105,201920,NULL,NULL
2896911000001100,201920,11,20
2897711000001104,201920,NULL,NULL
28980311000001103,201920,NULL,NULL
28981111000001106,201819,NULL,NULL
28981111000001106,201920,NULL,7
28982111000001101,201920,NULL,13
28982911000001103,201920,NULL,9
28983111000001107,201819,NULL,NULL
2898391100000110,201819,NULL,NULL
28983911000001105,201819,NULL,NULL
28983911000001105,201920,NULL,18
2898401100000110,201819,NULL,NULL
28985011000001107,201819,NULL,NULL
28985011000001107,201920,NULL,NULL
28985711000001109,201819,NULL,NULL
28985711000001109,201920,21,31
28987411000001109,201819,17,50
28987411000001109,201920,19,35
28990311000001102,201920,18,99
2899611000001100,201920,NULL,NULL
29,201819,22,2478
29,201920,14,2292
2903711000001100,201920,7,7
2915611000001100,201819,NULL,NULL
2915611000001106,201819,NULL,9
2915611000001106,201920,NULL,NULL
29200000000000000,201819,24,60
29208 211000001100,201819,NULL,NULL
292082 11000001100,201920,NULL,NULL
292082 11000001109,201920,NULL,NULL
2920821100 0001100,201819,NULL,9
29208211000001109,201819,NULL,NULL
29211611000001100,201819,35,345
29211611000001100,201920,63,544
29212211000001100,201920,50,60
29212211000001109,201920,104,576
29212511000001100,201920,NULL,10
29212511000001107,201819,NULL,NULL
29212511000001107,201920,NULL,34
29212611000001106,201920,NULL,14
29212711000001102,201819,6,15
29212711000001102,201920,20,20
29212811000001105,201920,NULL,NULL
2926811000001109,201920,NULL,NULL
2926811000001110,201920,NULL,NULL
2928311000001100,201819,7,67
2928311000001100,201920,NULL,12
2928311000001101,201819,31,180
2928311000001101,201920,36,136
2929711000001106,201920,NULL,NULL
29311 000001104,201819,NULL,NULL
293261+1+CUH,201920,NULL,NULL
29363 11000001100,201819,NULL,NULL
293631100 0001100,201819,NULL,NULL
2936311000001102,201819,NULL,7
2936311000001102,201920,NULL,11
293654+1+CUH,201920,NULL,NULL
294102+CUH+1,201920,NULL,NULL
294281+CUH+3,201920,NULL,NULL
29507111000001100,201819,NULL,NULL
29507111000001109,201819,NULL,20
29507111000001109,201920,30,105
29507111000001109A,201920,NULL,NULL
29507611000001100,201819,NULL,NULL
29507611000001100,201920,NULL,16
29507611000001101,201819,7,24
29507611000001101,201920,NULL,11
2960311000001100,201819,NULL,NULL
2960311000001109,201819,NULL,NULL
2960311000001109,201920,NULL,NULL
29626 11000001100,201819,NULL,NULL
2962611000001103,201819,NULL,NULL
2962611000001103,201920,NULL,NULL
29676211000001104,201819,NULL,NULL
29676311000001107,201819,NULL,NULL
2967811000001101,201920,195,460
29680211000001108,201920,NULL,NULL
29686811000001100,201819,10,44
29686811000001100,201920,NULL,9
29686811000001106,201819,42,253
29686811000001106,201920,NULL,19
29687011000001102,201920,17,102
296881 1000001100,201920,NULL,NULL
2968811000001100,201819,NULL,NULL
2968811000001102,201920,NULL,NULL
29699 211000001100,201819,NULL,NULL
29699 411000001100,201819,NULL,NULL
296992 11000 001100,201920,NULL,NULL
2969921100 0001100,201819,NULL,NULL
296994 11000 001100,201920,NULL,NULL
2969941100 0001100,201819,NULL,NULL
29700000000000000,201819,NULL,29
2971411000001100,201920,201,355
2971511000001100,201819,NULL,14
29744811000001104,201920,NULL,10
29747011000001100,201920,NULL,NULL
29747011000001102,201920,11,55
29747111000001101,201819,NULL,27
29747311000001104,201920,NULL,10
29747411000001100,201920,NULL,NULL
29747411000001106,201819,6,23
29747411000001106,201920,NULL,NULL
29747511000001100,201920,NULL,NULL
29747511000001105,201819,NULL,21
29747511000001105,201920,NULL,25
29759211000001104,201920,11,11
29767011000001100,201920,NULL,24
29767011000001106,201920,12,67
297688 11000001100,201920,NULL,NULL
29768811000001100,201819,NULL,16
29768811000001100,201920,NULL,7
29768811000001101,201819,22,167
29768811000001101,201920,30,182
29768911000001106,201819,NULL,6
29768911000001106,201920,NULL,6
29782511000001103,201920,NULL,NULL
29800000000000000,201819,NULL,15
29800000000000000,201920,65,243
29821 511000000000,201819,60,112
29821 511000001100,201819,72,250
29821211000001100,201819,8,8
29821211000001100,201920,11,12
29821211000001101,201819,19,132
29821211000001101,201920,20,102
2982151100 0001100,201819,66,180
2982151100000110,201819,13,45
29821511000001100,201819,NULL,NULL
29821511000001100,201920,8,77
29821511000001103,201819,124,1063
29821511000001103,201920,99,812
29821800000000000,201920,NULL,NULL
2982181100000110,201819,13,40
29821811000001100,201819,28,238
29821811000001100,201920,52,180
298280 11000 001100,201920,46,51
298280 11000001100,201920,830,2761
29828000000000000,201920,19,20
2982801100 0001100,201819,NULL,6
2982801100 0001100,201920,33,40
29828011000001100,201819,313,2257
29828011000001100,201920,360,2056
'29828011000001100,201920,NULL,28
'''''29828011000001100,201920,NULL,NULL
29863 011000000000,201819,NULL,NULL
29863 011000001100,201819,23,27
2986301100 0001100,201819,14,15
29863011000001102,201920,NULL,10
29864911000001101,201920,36,140
298650 11000 001100,201920,NULL,NULL
298650 11000001100,201920,NULL,NULL
29865011000001100,201920,NULL,NULL
29865011000001101,201819,7,12
29865011000001101,201920,13,65
29865211000001106,201920,19,119
29865311000001100,201920,NULL,16
29865311000001103,201819,7,23
29865311000001103,201920,8,50
2987811000001103,201920,30,33
29887311000000000,201920,9,14
29887311000001100,201920,30,40
29887311000001108,201819,32,210
29887311000001108,201920,NULL,NULL
29887511000001100,201819,8,23
29887511000001102,201819,32,106
29887511000001102,201920,100,391
29887511000001102B,201819,NULL,16
29887611000000000,201920,8,11
29887611000001100,201920,32,45
29887611000001103,201819,38,235
29887611000001103,201920,NULL,NULL
29887711000001100,201819,NULL,12
29887711000001100,201920,48,108
29887711000001107,201819,8,114
29887711000001107,201920,14,187
29887811000001104,201819,NULL,NULL
29887811000001104,201920,67,328
29887811000001104C,201920,NULL,NULL
29887911000001100,201920,46,87
29887911000001109,201819,NULL,NULL
29887911000001109,201920,11,57
29888 911000001100,201819,NULL,8
29888911000001105,201819,NULL,13
29888911000001105,201920,27,133
29889 111000000000,201819,13,46
29889 111000001100,201819,24,135
29889011000001100,201819,NULL,NULL
29889011000001101,201819,NULL,15
29889011000001101,201920,25,106
298891 11000 001100,201920,16,22
298891 11000001100,201920,48,221
29889100 00000 0000,201819,NULL,18
29889100000000000,201819,7,20
2988911100 0000000,201819,13,30
2988911100 0001100,201819,36,93
2988911100 0001100,201920,20,33
29889111000001100,201819,157,974
29889111000001100,201920,275,1909
29889200000000000,201819,6,15
29889211000001100,201819,12,18
29889211000001100,201920,NULL,55
29889211000001106,201819,140,733
29889211000001106,201920,167,906
29894711000001101,201819,NULL,NULL
29894711000001101,201920,9,29
29894711000001101A,201920,NULL,NULL
29894911000001100,201819,NULL,NULL
29894911000001104,201819,NULL,15
29894911000001104,201920,NULL,7
29895211000001100,201920,NULL,NULL
29895211000001110,201920,NULL,NULL
29895311000001100,201819,NULL,NULL
29895311000001101,201819,7,53
29895311000001101,201920,14,121
29895411000001108,201819,NULL,NULL
29895511000001100,201920,NULL,NULL
29895511000001107,201819,NULL,NULL
29895511000001107,201920,NULL,9
29895511000001110,201920,NULL,NULL
29900000000000000,201819,NULL,23
29903 711000000000,201819,NULL,NULL
29903 711000001100,201819,NULL,8
299037 11000001100,201920,NULL,NULL
299037 11000001107,201920,NULL,NULL
2990371100 0000000,201819,NULL,NULL
2990371100 0001100,201819,NULL,NULL
2990371100 0001107,201920,NULL,NULL
29903711000001100,201819,NULL,NULL
29903711000001100,201920,NULL,NULL
29903711000001107,201819,13,36
29903711000001107,201920,33,98
29903811000001104,201819,NULL,15
29903811000001104,201920,15,49
2990421100 0001100,201819,NULL,NULL
29904211000001102,201819,22,71
29904211000001102,201920,27,149
2991611000001107,201920,11,11
29934411000001106,201819,NULL,NULL
29936511000001104,201920,NULL,NULL
29937411000001101,201920,NULL,NULL
29951000000000000,201819,NULL,NULL
29951011000001100,201920,NULL,6
29951011000001101,201920,NULL,NULL
29956211000001103,201819,57,61
2E+16,201920,NULL,NULL
3.00055E+16,201819,15,22
3.0037111e+016,201920,NULL,NULL
3.00371E+16,201819,74,365
3.00371E+16,201920,29,207
3.00E+16,201819,69,334
3.00E+16,201920,21,69
3.02E+16,201920,NULL,NULL
3.03191E+16,201920,NULL,12
3.03192E+16,201819,NULL,NULL
3.03192E+16,201920,NULL,NULL
3.03511E+14,201819,NULL,NULL
3.03E+16,201819,14,26
3.06638E+16,201819,NULL,NULL
3.0664E+16,201920,NULL,NULL
3.0731E+16,201819,NULL,15
3.0731E+16,201920,26,81
3.0738E+16,201819,NULL,NULL
3.0738E+16,201920,25,117
3.07683E+16,201819,10,35
3.07688E+16,201819,62,274
3.07812E+16,201920,NULL,NULL
3.07814E+16,201920,NULL,12
3.07E+16,201819,NULL,10
3.07E+16,201920,76,208
3.08163E+16,201819,NULL,NULL
3.08163E+16,201920,NULL,10
3.08E+16,201819,7,23
3.08E+16,201920,22,72
3.09192E+16,201920,6,16
3.09193E+16,201920,NULL,14
3.09204E+16,201819,22,87
3.09204E+16,201920,79,492
3.09379E+16,201920,NULL,NULL
3.09383E+16,201920,NULL,6
3.0938E+16,201920,NULL,7
3.09E+15,201819,7,8
3.09E+16,201819,NULL,NULL
3.09E+16,201920,77,221
3.10108E+16,201819,NULL,NULL
3.10579E+16,201920,NULL,NULL
3.10584E+16,201920,NULL,6
3.10585E+16,201920,NULL,24
3.1058E+16,201920,NULL,12
3.10601E+16,201920,NULL,22
3.10603E+16,201920,9,96
3.10615E+16,201819,NULL,NULL
3.10797E+16,201819,NULL,14
3.10885E+16,201920,NULL,30
3.11433E+16,201819,NULL,107
3.11443E+16,201819,NULL,NULL
3.11519E+16,201920,NULL,NULL
3.11913E+16,201819,54,465
